age,job,marital,education,default,housing,loan,month,day_of_week,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,y,year,previous_cat,campaign_cat
52,2,1,3,1,1,2,9,1,2,2,-1.8,93.075,-47.1,1.405,0,2009,2,2
56,9,1,6,1,1,1,9,1,3,1,-1.8,93.075,-47.1,1.405,0,2009,2,3
19,11,2,6,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,1,2009,1,3
26,4,2,4,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,1,2009,1,1
43,7,1,6,1,1,2,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
35,2,1,4,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
31,2,3,2,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
31,2,3,2,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
47,3,3,6,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
21,2,2,4,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
34,4,1,4,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
45,2,1,1,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
37,5,2,6,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
36,5,3,5,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
36,5,2,5,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
48,2,3,2,1,2,2,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
57,2,1,2,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
53,1,1,3,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
73,6,1,1,1,2,2,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
23,11,2,2,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
32,5,1,5,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
56,9,1,6,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
37,5,2,5,1,2,1,9,1,4,0,-1.8,93.075,-47.1,1.405,0,2009,1,4
34,4,1,4,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
51,2,1,2,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
56,2,1,1,1,2,2,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
28,9,2,6,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
37,5,2,5,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
31,5,2,5,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
31,5,2,5,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
46,2,1,2,1,1,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
28,9,2,6,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
46,2,1,2,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
46,2,1,2,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
30,3,2,6,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
46,3,1,6,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
39,4,1,1,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
43,7,1,6,1,2,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
57,2,1,2,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
19,11,2,6,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
45,4,1,3,1,1,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
32,5,2,5,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
55,2,1,2,1,2,2,9,1,1,0,-1.8,93.075,-47.1,1.405,1,2009,1,1
48,6,3,1,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
50,4,1,4,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,1,2009,1,1
40,9,1,4,1,2,2,9,1,4,0,-1.8,93.075,-47.1,1.405,0,2009,1,4
33,4,1,2,1,2,1,9,1,5,0,-1.8,93.075,-47.1,1.405,0,2009,1,5
39,8,2,2,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
34,5,1,4,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,1,2009,1,2
31,3,2,6,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
53,4,1,2,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
47,9,1,6,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
52,3,1,6,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
44,4,1,3,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
41,4,1,1,1,1,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
40,3,2,6,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
34,4,1,4,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
40,7,1,6,1,2,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
46,4,1,4,1,1,2,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
44,4,1,1,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
29,4,1,4,1,1,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
71,6,1,6,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,1,2009,1,1
38,3,2,6,1,2,2,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
46,2,1,2,1,1,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
52,2,1,3,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
49,10,1,6,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
52,2,1,3,1,1,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
48,2,3,2,1,1,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
33,4,1,2,1,1,1,9,1,2,2,-1.8,93.075,-47.1,1.405,0,2009,2,2
56,1,1,1,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,1,2009,1,1
49,10,1,6,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
46,3,1,2,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
46,4,1,4,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
47,4,1,4,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
37,3,1,6,1,2,2,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
75,6,3,1,1,1,1,9,1,4,0,-1.8,93.075,-47.1,1.405,1,2009,1,4
23,3,1,2,1,1,1,9,1,4,0,-1.8,93.075,-47.1,1.405,0,2009,1,4
57,7,3,6,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
50,5,1,5,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
53,3,2,6,1,1,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
47,5,1,2,1,1,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
37,4,3,4,1,2,1,9,1,4,0,-1.8,93.075,-47.1,1.405,0,2009,1,4
41,4,1,4,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
52,3,1,6,1,2,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
29,7,2,6,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
54,5,1,2,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
31,2,1,2,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
30,3,2,2,1,2,1,9,1,3,1,-1.8,93.075,-47.1,1.405,0,2009,2,3
33,4,1,4,1,2,1,9,1,3,2,-1.8,93.075,-47.1,1.405,0,2009,2,3
30,4,1,1,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
45,3,3,2,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
33,5,1,2,1,1,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
53,7,3,6,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
34,3,1,4,1,2,1,9,1,4,0,-1.8,93.075,-47.1,1.405,0,2009,1,4
38,3,2,6,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
45,4,1,3,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
34,10,2,6,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
22,2,2,2,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
36,4,1,4,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
35,4,1,1,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
19,11,2,6,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,1,2009,2,1
40,9,2,6,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
30,4,1,1,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
35,3,1,6,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
35,10,3,6,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,1,2009,1,1
52,3,3,4,1,2,2,9,1,5,1,-1.8,93.075,-47.1,1.405,0,2009,2,5
31,2,3,2,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
40,3,3,6,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
45,5,1,2,1,2,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
33,5,3,5,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
38,9,1,6,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
37,2,3,2,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
31,9,1,6,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
43,4,1,1,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
34,4,1,2,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
40,2,1,2,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
40,2,1,2,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
45,4,1,4,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
55,3,1,6,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
56,1,1,6,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,1,2009,1,1
31,3,2,6,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
59,9,1,5,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
33,1,2,2,1,2,2,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
37,4,2,1,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
60,4,1,1,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
30,5,3,6,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
32,5,1,6,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
41,4,1,2,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
24,3,2,5,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,1,2009,1,1
53,7,3,6,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
57,2,1,2,1,2,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
33,4,1,2,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
59,5,3,5,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,1,2009,1,1
40,4,1,3,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
30,5,2,6,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,1,2009,1,1
29,5,2,4,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
50,3,1,2,1,1,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
25,9,3,6,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
35,5,2,6,1,2,2,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
44,7,1,6,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
25,9,3,6,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,1,2009,1,1
25,9,3,6,1,1,2,9,1,1,0,-1.8,93.075,-47.1,1.405,1,2009,1,1
32,3,2,6,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
37,7,1,6,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
50,3,3,4,1,2,2,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
39,7,1,6,1,2,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
43,7,1,6,1,2,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
37,3,1,2,1,1,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
21,11,2,2,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
32,7,2,6,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
39,7,2,6,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
34,4,1,4,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
36,5,1,4,1,2,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
51,4,3,1,1,1,2,9,1,5,0,-1.8,93.075,-47.1,1.405,0,2009,1,5
45,2,3,4,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
46,2,1,2,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
21,9,2,6,1,2,2,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
31,2,3,2,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
54,5,1,2,1,1,1,9,1,3,2,-1.8,93.075,-47.1,1.405,0,2009,2,3
31,2,3,2,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
21,9,2,6,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,1,2009,1,1
53,3,1,5,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
41,3,2,6,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
50,10,1,2,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
34,7,1,6,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,1,2009,1,1
38,3,1,6,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
38,4,1,2,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
48,2,3,2,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
23,11,2,6,1,2,1,9,1,6,1,-1.8,93.075,-47.1,1.405,0,2009,2,5
48,2,3,2,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
36,3,1,2,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
42,4,1,1,1,2,2,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
39,5,2,6,1,2,2,9,1,6,1,-1.8,93.075,-47.1,1.405,0,2009,2,5
53,7,3,6,1,1,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
31,2,1,4,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
34,3,2,3,1,1,1,9,1,5,0,-1.8,93.075,-47.1,1.405,0,2009,1,5
44,4,3,1,1,2,2,9,1,3,2,-1.8,93.075,-47.1,1.405,0,2009,2,3
34,3,2,3,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
36,3,2,6,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
24,3,2,6,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
41,5,1,5,1,2,2,9,1,3,1,-1.8,93.075,-47.1,1.405,0,2009,2,3
32,5,2,5,1,2,2,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
43,7,1,6,1,1,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
41,4,1,1,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
46,4,2,6,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,1,2009,1,2
31,2,3,2,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
36,2,2,2,1,1,2,9,1,5,0,-1.8,93.075,-47.1,1.405,0,2009,1,5
41,3,1,2,1,1,2,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
24,3,2,5,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,1,2009,1,2
40,4,1,1,1,2,2,9,1,4,1,-1.8,93.075,-47.1,1.405,0,2009,2,4
41,3,1,5,1,2,2,9,1,3,1,-1.8,93.075,-47.1,1.405,0,2009,2,3
39,3,2,2,1,2,2,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
39,3,2,6,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
31,5,2,5,1,2,1,9,1,12,0,-1.8,93.075,-47.1,1.405,0,2009,1,6
39,2,2,4,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
50,7,1,6,1,2,2,9,1,3,1,-1.8,93.075,-47.1,1.405,0,2009,2,3
19,11,2,6,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
33,3,2,6,1,1,1,9,1,4,0,-1.8,93.075,-47.1,1.405,0,2009,1,4
40,4,1,1,1,1,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
35,5,1,6,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
43,5,3,5,1,2,1,9,1,5,0,-1.8,93.075,-47.1,1.405,0,2009,1,5
29,5,2,4,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,1,2009,1,2
37,4,1,2,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
21,11,2,2,1,1,1,9,1,4,1,-1.8,93.075,-47.1,1.405,0,2009,2,4
36,2,1,2,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
50,7,1,6,1,2,1,9,1,4,0,-1.8,93.075,-47.1,1.405,0,2009,1,4
27,5,2,6,1,1,2,9,1,5,1,-1.8,93.075,-47.1,1.405,0,2009,2,5
31,2,2,2,1,2,2,9,1,3,1,-1.8,93.075,-47.1,1.405,0,2009,2,3
35,7,1,6,1,1,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
37,4,1,1,1,1,2,9,1,3,1,-1.8,93.075,-47.1,1.405,0,2009,2,3
42,2,1,6,1,2,1,9,1,4,0,-1.8,93.075,-47.1,1.405,0,2009,1,4
25,9,2,6,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
37,2,1,2,1,1,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
54,7,1,6,1,1,2,9,1,3,0,-1.8,93.075,-47.1,1.405,1,2009,1,3
25,3,1,6,1,2,1,9,1,1,1,-1.8,93.075,-47.1,1.405,0,2009,2,1
52,10,1,4,1,2,2,9,1,5,0,-1.8,93.075,-47.1,1.405,0,2009,1,5
25,3,2,6,1,1,2,9,1,1,0,-1.8,93.075,-47.1,1.405,1,2009,1,1
31,2,1,4,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,1,2009,1,3
47,5,1,4,1,2,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
35,3,3,6,1,2,2,9,1,1,0,-1.8,93.075,-47.1,1.405,1,2009,1,1
37,4,1,1,1,2,2,9,1,6,1,-1.8,93.075,-47.1,1.405,0,2009,2,5
31,3,2,6,1,2,2,9,1,5,1,-1.8,93.075,-47.1,1.405,1,2009,2,5
69,6,3,1,1,1,1,9,1,1,0,-1.8,93.075,-47.1,1.405,0,2009,1,1
37,4,1,3,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
47,4,2,4,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
36,4,2,5,1,1,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
69,6,3,1,1,2,1,9,1,1,0,-1.8,93.075,-47.1,1.405,1,2009,1,1
34,3,2,6,1,2,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
37,3,1,4,1,2,1,9,1,7,1,-1.8,93.075,-47.1,1.405,0,2009,2,5
45,4,1,4,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
33,3,2,2,1,2,1,9,1,5,0,-1.8,93.075,-47.1,1.405,0,2009,1,5
46,2,3,2,1,2,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
34,3,1,4,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
50,4,1,1,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
46,2,1,2,1,1,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
33,4,2,1,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
31,2,1,4,1,1,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
39,7,1,6,1,1,2,9,1,4,0,-1.8,93.075,-47.1,1.405,0,2009,1,4
33,4,1,4,1,1,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
35,3,2,4,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
32,4,2,3,1,1,1,9,1,4,0,-1.8,93.075,-47.1,1.405,0,2009,1,4
42,4,1,2,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
34,3,2,6,1,2,1,9,1,4,0,-1.8,93.075,-47.1,1.405,0,2009,1,4
37,4,1,5,1,2,1,9,1,4,0,-1.8,93.075,-47.1,1.405,0,2009,1,4
52,10,3,6,1,2,1,9,1,4,0,-1.8,93.075,-47.1,1.405,0,2009,1,4
35,2,1,2,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
33,1,1,1,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
39,3,2,2,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
50,4,1,4,1,2,1,9,1,3,1,-1.8,93.075,-47.1,1.405,0,2009,2,3
34,4,2,4,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
33,4,3,4,1,1,1,9,1,6,0,-1.8,93.075,-47.1,1.405,0,2009,1,5
45,4,1,3,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
42,2,1,6,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
31,3,2,6,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
27,4,1,4,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
57,9,1,1,1,2,1,9,1,3,1,-1.8,93.075,-47.1,1.405,0,2009,2,3
56,6,3,6,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
43,4,1,4,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
36,5,1,4,1,2,2,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
33,1,1,1,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
44,4,1,4,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
41,3,1,5,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
34,4,1,4,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
23,11,2,2,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
24,5,2,5,1,2,1,9,1,3,1,-1.8,93.075,-47.1,1.405,0,2009,2,3
38,2,1,2,1,2,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
40,7,1,6,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
29,3,2,2,1,2,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
33,4,1,2,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
33,5,2,5,1,1,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
30,4,2,4,1,2,1,9,1,4,0,-1.8,93.075,-47.1,1.405,0,2009,1,4
50,3,1,2,1,2,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
35,2,1,4,1,2,1,9,1,4,2,-1.8,93.075,-47.1,1.405,0,2009,2,4
46,2,1,2,1,1,1,9,1,4,0,-1.8,93.075,-47.1,1.405,0,2009,1,4
43,5,3,5,1,2,1,9,1,5,1,-1.8,93.075,-47.1,1.405,0,2009,2,5
33,2,2,2,1,1,1,9,1,5,0,-1.8,93.075,-47.1,1.405,0,2009,1,5
31,5,2,5,1,2,1,9,1,5,0,-1.8,93.075,-47.1,1.405,0,2009,1,5
29,5,2,6,1,1,1,9,1,2,0,-1.8,93.075,-47.1,1.405,0,2009,1,2
40,3,2,6,1,1,1,9,1,4,1,-1.8,93.075,-47.1,1.405,0,2009,2,4
43,4,1,3,1,1,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
54,7,1,6,1,1,1,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
44,4,3,1,1,2,1,9,1,3,1,-1.8,93.075,-47.1,1.405,0,2009,2,3
37,4,1,4,1,1,2,9,1,3,0,-1.8,93.075,-47.1,1.405,0,2009,1,3
36,5,1,3,1,1,1,9,1,2,1,-1.8,93.075,-47.1,1.405,0,2009,2,2
